transaction_id,account_id,product_id,transaction_type,amount,price,quantity,transaction_date,fee,status
TXN98683442,ACCT1087660,PROD1032,redemption,8551.34,2.8707,2978.83,2026-06-17 15:44:00,18.55,completed
TXN44951192,ACCT6008116,PROD1001,purchase,139352.7,7.5706,18407.09,2026-06-17 10:55:00,170.36,completed
TXN18824082,ACCT5515805,PROD1000,purchase,56946.66,2.1708,26233.03,2026-06-17 13:44:00,81.04,completed
TXN76685354,ACCT3480252,PROD1006,dividend,1547.65,6.3001,245.65,2026-06-17 11:20:00,4.54,pending
TXN51460294,ACCT6425715,PROD1046,purchase,19279.35,7.9257,2432.51,2026-06-17 10:39:00,27.34,completed
TXN15927286,ACCT5144385,PROD1017,redemption,40328.61,2.1834,18470.56,2026-06-17 15:44:00,119.87,completed
TXN14615879,ACCT2061807,PROD1004,purchase,20405.87,3.5268,5785.94,2026-06-17 14:15:00,55.24,pending
TXN85874238,ACCT6812981,PROD1016,transfer_out,375069.76,2.977,125989.17,2026-06-17 11:45:00,472.35,completed
TXN79015012,ACCT6099475,PROD1008,transfer_out,180725.91,3.8661,46746.31,2026-06-17 09:31:00,385.59,completed
TXN45602702,ACCT9029604,PROD1045,purchase,143078.86,2.4591,58183.42,2026-06-17 14:11:00,378.12,completed
TXN33612908,ACCT8195392,PROD1029,redemption,16187.53,9.0975,1779.34,2026-06-17 13:08:00,18.8,completed
TXN49323999,ACCT7020613,PROD1022,transfer_out,25961.11,4.7518,5463.43,2026-06-17 14:42:00,27.84,completed
TXN67960722,ACCT6269136,PROD1015,redemption,79280.27,1.6182,48992.87,2026-06-17 09:32:00,165.45,completed
TXN35466155,ACCT5073421,PROD1048,redemption,60796.99,8.2459,7373.0,2026-06-17 15:50:00,133.22,completed
TXN84973868,ACCT7974190,PROD1012,purchase,165053.97,9.8816,16703.16,2026-06-17 15:00:00,283.89,completed
TXN94766470,ACCT4987772,PROD1028,purchase,146485.06,3.9016,37544.87,2026-06-17 15:14:00,289.57,completed
TXN93298809,ACCT8488195,PROD1036,purchase,131475.02,8.8961,14778.95,2026-06-17 13:01:00,236.62,completed
TXN94883367,ACCT3282178,PROD1022,purchase,59578.34,8.2492,7222.32,2026-06-17 13:58:00,83.42,completed
TXN74110092,ACCT6153234,PROD1041,purchase,188443.04,7.14,26392.58,2026-06-17 13:35:00,198.39,failed
TXN81924967,ACCT5129709,PROD1049,redemption,18745.67,3.67,5107.81,2026-06-17 11:22:00,18.95,completed
TXN69420714,ACCT1525227,PROD1030,purchase,134376.34,3.0463,44111.33,2026-06-17 14:04:00,386.57,completed
TXN56029542,ACCT8561394,PROD1008,purchase,54870.97,8.3868,6542.54,2026-06-17 11:35:00,158.38,pending
TXN30026902,ACCT8363740,PROD1008,transfer_out,165814.54,2.3446,70721.89,2026-06-17 12:27:00,392.99,completed
TXN13361022,ACCT8331552,PROD1040,redemption,67426.1,4.9813,13535.84,2026-06-17 12:38:00,96.53,completed
TXN11138062,ACCT1635642,PROD1038,transfer_out,29381.33,6.0168,4883.22,2026-06-17 10:24:00,87.86,completed
TXN78326541,ACCT7352612,PROD1037,purchase,30529.98,4.5552,6702.23,2026-06-17 09:52:00,52.48,completed
TXN42620890,ACCT3371804,PROD1048,transfer_out,375656.04,5.7497,65334.89,2026-06-17 11:19:00,390.0,completed
TXN78172603,ACCT9987368,PROD1002,purchase,161218.92,8.3689,19264.05,2026-06-17 11:46:00,237.05,completed
TXN72296840,ACCT6332020,PROD1020,purchase,5416.22,6.5556,826.2,2026-06-17 12:26:00,12.55,completed
TXN78130818,ACCT6268230,PROD1020,redemption,77392.05,1.0672,72518.79,2026-06-17 11:03:00,160.38,completed
TXN84629657,ACCT4676418,PROD1036,transfer_in,44583.18,8.2964,5373.8,2026-06-17 10:15:00,124.28,completed
TXN73113094,ACCT5936971,PROD1016,transfer_in,432558.9,6.1375,70478.03,2026-06-18 14:55:00,787.41,completed
TXN99763458,ACCT3320525,PROD1008,purchase,5822.77,4.6333,1256.72,2026-06-18 09:25:00,13.7,completed
TXN76360993,ACCT6826303,PROD1004,dividend,9562.22,4.7238,2024.26,2026-06-18 11:41:00,15.03,completed
TXN41948923,ACCT4577846,PROD1048,purchase,119759.84,1.3884,86257.45,2026-06-18 12:10:00,225.05,completed
TXN31982792,ACCT1316707,PROD1023,purchase,97107.09,6.1785,15716.94,2026-06-18 15:59:00,260.93,completed
TXN77717666,ACCT6457634,PROD1019,purchase,74416.87,9.6312,7726.65,2026-06-18 11:39:00,218.02,completed
TXN97218905,ACCT4422370,PROD1034,purchase,91449.09,2.205,41473.51,2026-06-18 12:42:00,106.33,pending
TXN49660121,ACCT8737354,PROD1002,purchase,127679.93,6.7108,19026.04,2026-06-18 11:54:00,203.87,completed
TXN63523678,ACCT3417748,PROD1008,transfer_out,433128.92,7.6117,56903.05,2026-06-18 09:08:00,1001.42,completed
TXN51256307,ACCT9392230,PROD1037,dividend,747.08,2.4745,301.91,2026-06-18 10:25:00,1.49,completed
TXN59616142,ACCT1701978,PROD1023,transfer_in,136947.97,2.7376,50024.83,2026-06-18 12:53:00,149.62,completed
TXN11668995,ACCT8254201,PROD1010,redemption,98655.54,5.6384,17497.08,2026-06-18 10:21:00,151.72,completed
TXN21530349,ACCT7028271,PROD1020,purchase,117016.34,6.1692,18967.83,2026-06-18 09:59:00,265.11,completed
TXN11848321,ACCT4911573,PROD1010,redemption,91862.01,5.3878,17050.0,2026-06-18 09:23:00,180.17,completed
TXN38438427,ACCT5017330,PROD1013,purchase,143144.78,1.5325,93406.06,2026-06-18 11:25:00,309.23,completed
TXN97065028,ACCT9704922,PROD1004,purchase,138483.14,9.7702,14174.03,2026-06-18 14:37:00,366.19,completed
TXN49424844,ACCT8859815,PROD1030,dividend,4470.35,3.378,1323.37,2026-06-18 10:52:00,12.58,failed
TXN39896269,ACCT4319313,PROD1008,dividend,9343.63,8.2591,1131.31,2026-06-18 12:43:00,23.95,completed
TXN81409973,ACCT6332020,PROD1036,transfer_in,379776.25,7.2047,52712.29,2026-06-18 13:32:00,1015.29,completed
TXN29585224,ACCT7508231,PROD1049,redemption,81211.48,9.7326,8344.27,2026-06-18 14:52:00,132.3,completed
TXN21594351,ACCT1481739,PROD1020,purchase,22922.94,6.2197,3685.54,2026-06-18 14:02:00,25.18,completed
TXN44756202,ACCT6539863,PROD1019,transfer_in,259869.35,2.7838,93350.58,2026-06-18 12:30:00,480.77,failed
TXN65258650,ACCT2156809,PROD1027,purchase,51704.27,8.075,6403.01,2026-06-18 12:37:00,139.33,completed
TXN95856385,ACCT7019042,PROD1027,redemption,98090.03,6.4201,15278.58,2026-06-18 14:13:00,147.16,completed
TXN60555468,ACCT7036697,PROD1020,transfer_in,145253.81,2.1129,68746.18,2026-06-18 11:34:00,381.2,completed
TXN49397325,ACCT9718418,PROD1036,transfer_out,457755.59,3.5439,129167.19,2026-06-18 09:18:00,924.33,completed
TXN52127520,ACCT1412043,PROD1028,transfer_out,240604.28,2.8337,84908.17,2026-06-18 15:06:00,393.11,completed
TXN83733621,ACCT2156809,PROD1045,transfer_in,282036.26,5.6249,50140.67,2026-06-18 09:19:00,747.94,completed
TXN97257162,ACCT8894013,PROD1009,purchase,110794.36,5.543,19988.16,2026-06-18 11:19:00,327.28,completed
TXN67321588,ACCT7535969,PROD1009,purchase,149712.76,9.0714,16503.82,2026-06-18 14:36:00,334.93,completed
TXN62432326,ACCT3947588,PROD1013,purchase,63603.07,5.8983,10783.29,2026-06-18 13:48:00,152.24,completed
TXN55975300,ACCT2477493,PROD1001,transfer_in,454558.08,1.3237,343399.62,2026-06-18 15:59:00,572.36,completed
TXN48713027,ACCT3484612,PROD1002,purchase,99157.24,2.2958,43190.71,2026-06-18 11:19:00,184.82,completed
TXN11172816,ACCT2059448,PROD1049,redemption,54624.48,3.9638,13780.84,2026-06-18 09:27:00,152.77,completed
TXN47156204,ACCT9107630,PROD1009,purchase,61698.49,1.2483,49426.01,2026-06-18 12:31:00,128.21,completed
TXN54673072,ACCT8408975,PROD1017,transfer_in,419225.7,2.6168,160205.48,2026-06-18 11:36:00,1058.21,completed
TXN80203472,ACCT8673890,PROD1016,purchase,28351.55,4.551,6229.74,2026-06-18 12:05:00,62.02,completed
TXN46559879,ACCT8480303,PROD1020,dividend,5127.79,8.918,574.99,2026-06-18 15:32:00,13.12,completed
TXN64566405,ACCT3908956,PROD1023,transfer_in,456885.77,1.1476,398122.84,2026-06-18 14:48:00,1353.83,completed
TXN36448973,ACCT9843791,PROD1008,transfer_in,96582.18,1.4538,66434.3,2026-06-18 13:50:00,145.9,completed
TXN98568184,ACCT9718418,PROD1038,purchase,71596.43,6.5918,10861.44,2026-06-19 13:27:00,112.59,completed
TXN50660709,ACCT7838574,PROD1020,dividend,7354.85,9.765,753.18,2026-06-19 15:33:00,14.36,completed
TXN98361579,ACCT1146642,PROD1027,redemption,2690.31,6.0197,446.92,2026-06-19 15:30:00,7.59,completed
TXN16277089,ACCT8390768,PROD1002,redemption,92353.33,4.2321,21822.1,2026-06-19 15:44:00,146.6,completed
TXN84702810,ACCT3908956,PROD1041,redemption,82790.04,5.141,16103.88,2026-06-19 13:06:00,171.01,completed
TXN77831929,ACCT2925563,PROD1006,transfer_in,250502.73,2.6842,93324.91,2026-06-19 09:34:00,419.52,completed
TXN15324424,ACCT8948211,PROD1020,redemption,25837.73,2.4523,10536.12,2026-06-19 11:40:00,65.22,completed
TXN85275929,ACCT2685930,PROD1040,dividend,137.78,3.367,40.92,2026-06-19 12:53:00,0.32,completed
TXN15239664,ACCT8322488,PROD1022,redemption,29164.49,3.1462,9269.75,2026-06-19 10:53:00,81.55,completed
TXN90758166,ACCT2190916,PROD1029,transfer_out,265690.95,6.629,40080.1,2026-06-19 11:58:00,564.15,pending
TXN85339637,ACCT7918783,PROD1004,purchase,197831.59,5.5891,35395.97,2026-06-19 10:38:00,583.24,completed
TXN18962350,ACCT2903380,PROD1016,purchase,120845.95,5.3679,22512.71,2026-06-19 13:01:00,349.87,pending
TXN56857061,ACCT7790149,PROD1049,transfer_in,174109.71,1.8325,95012.12,2026-06-19 13:27:00,490.08,completed
TXN29991624,ACCT3437418,PROD1048,purchase,195278.69,6.1704,31647.65,2026-06-19 13:14:00,468.51,completed
TXN69249324,ACCT8156866,PROD1013,purchase,199821.86,2.9425,67908.87,2026-06-19 14:46:00,589.73,completed
TXN66092155,ACCT5777503,PROD1016,redemption,32067.58,8.8658,3617.0,2026-06-19 12:31:00,84.3,pending
TXN76059113,ACCT6894620,PROD1000,transfer_out,56934.99,2.1454,26538.17,2026-06-19 11:02:00,80.1,completed
TXN84669249,ACCT9330383,PROD1019,redemption,58373.68,7.3836,7905.86,2026-06-19 09:04:00,138.24,completed
TXN30151166,ACCT2126528,PROD1020,transfer_out,35695.91,3.1425,11359.08,2026-06-19 15:08:00,101.65,completed
TXN86886707,ACCT7798894,PROD1019,purchase,91501.16,8.5471,10705.52,2026-06-19 15:04:00,209.09,completed
TXN92216553,ACCT3371804,PROD1008,redemption,29474.18,6.2653,4704.35,2026-06-19 12:43:00,71.08,pending
TXN26770592,ACCT2314101,PROD1037,transfer_in,189851.44,2.5618,74108.61,2026-06-19 11:23:00,236.22,completed
TXN25566246,ACCT6270346,PROD1037,purchase,166588.66,7.6068,21899.97,2026-06-19 13:12:00,317.31,completed
TXN17831524,ACCT8355718,PROD1030,dividend,241.75,8.8185,27.41,2026-06-19 10:00:00,0.72,completed
TXN51896413,ACCT4577846,PROD1040,purchase,179042.19,1.6574,108025.94,2026-06-19 13:13:00,181.29,completed
TXN90379148,ACCT5725332,PROD1023,purchase,72686.52,6.6999,10848.9,2026-06-19 09:42:00,95.23,completed
TXN75660186,ACCT1358705,PROD1010,purchase,54867.47,7.8655,6975.71,2026-06-19 10:24:00,76.55,completed
TXN15558366,ACCT8254201,PROD1030,redemption,7780.14,6.917,1124.79,2026-06-19 09:32:00,18.48,pending
TXN70758764,ACCT8941936,PROD1028,purchase,90594.07,2.7568,32862.04,2026-06-19 11:46:00,140.74,completed
TXN34095987,ACCT4443966,PROD1001,transfer_in,299674.32,2.6851,111606.39,2026-06-19 12:32:00,641.59,completed
TXN59943200,ACCT5888978,PROD1040,purchase,194775.87,4.1437,47005.3,2026-06-19 13:29:00,451.34,completed
TXN86535016,ACCT6570426,PROD1042,dividend,1914.56,3.952,484.45,2026-06-19 10:20:00,4.98,completed
TXN68814754,ACCT3598589,PROD1006,redemption,50492.13,6.8277,7395.19,2026-06-19 13:21:00,54.37,completed
TXN36846004,ACCT4462228,PROD1002,transfer_in,21307.82,5.2905,4027.56,2026-06-19 12:57:00,26.15,pending
TXN31840028,ACCT5539590,PROD1046,dividend,3426.39,4.6082,743.54,2026-06-19 13:57:00,9.21,completed
TXN84924855,ACCT6652774,PROD1020,transfer_in,390122.25,3.1389,124286.29,2026-06-19 10:59:00,839.32,completed
TXN10085177,ACCT3761360,PROD1042,redemption,28440.4,3.2472,8758.44,2026-06-19 13:10:00,30.68,completed
TXN29884028,ACCT4655708,PROD1017,transfer_in,103770.06,5.6073,18506.24,2026-06-19 12:24:00,109.41,completed
TXN89345975,ACCT2683139,PROD1012,transfer_out,467700.91,4.9892,93742.67,2026-06-19 13:33:00,601.28,completed
TXN26636358,ACCT2968795,PROD1023,redemption,67981.83,1.6431,41374.13,2026-06-19 13:30:00,158.3,completed
TXN65863638,ACCT6422851,PROD1045,purchase,188618.62,9.2919,20299.25,2026-06-20 14:55:00,210.21,completed
TXN65375005,ACCT5202215,PROD1020,transfer_in,353600.81,4.8033,73616.22,2026-06-20 09:44:00,841.47,completed
TXN95244112,ACCT2314101,PROD1029,transfer_in,452357.71,2.4492,184696.11,2026-06-20 15:51:00,1252.47,completed
TXN44507938,ACCT9392230,PROD1015,dividend,177.42,2.6728,66.38,2026-06-20 15:40:00,0.28,completed
TXN32685643,ACCT4076842,PROD1049,purchase,177760.05,3.6471,48740.11,2026-06-20 10:12:00,279.53,completed
TXN64005389,ACCT9843791,PROD1045,transfer_out,233756.76,8.3215,28090.7,2026-06-20 13:43:00,327.61,completed
TXN68999495,ACCT4238854,PROD1029,redemption,82638.08,4.8946,16883.52,2026-06-20 13:12:00,158.51,completed
TXN97897468,ACCT7175836,PROD1045,transfer_out,264351.36,7.4625,35423.97,2026-06-20 15:35:00,317.38,completed
TXN95401417,ACCT5777503,PROD1029,dividend,2354.08,1.4389,1636.03,2026-06-20 14:13:00,5.4,completed
TXN84565377,ACCT7824843,PROD1019,dividend,410.7,1.0541,389.62,2026-06-20 15:21:00,0.62,pending
TXN79513229,ACCT5985410,PROD1022,transfer_in,427610.87,1.0329,413990.58,2026-06-20 13:26:00,1211.95,completed
TXN10079976,ACCT6109279,PROD1013,purchase,56087.14,9.4676,5924.11,2026-06-20 12:19:00,125.66,pending
TXN11901629,ACCT3618018,PROD1042,redemption,55881.7,3.6643,15250.31,2026-06-20 12:17:00,73.18,completed
TXN54648990,ACCT6614089,PROD1002,redemption,72935.6,1.6009,45559.12,2026-06-20 10:07:00,189.36,completed
TXN72554399,ACCT4368621,PROD1049,dividend,6858.94,2.248,3051.13,2026-06-20 12:20:00,14.41,completed
TXN28243118,ACCT5055516,PROD1012,purchase,14685.27,4.0423,3632.9,2026-06-20 09:05:00,27.29,completed
TXN33734221,ACCT2218993,PROD1037,transfer_out,81251.18,6.2075,13089.2,2026-06-20 15:59:00,155.76,pending
TXN33458014,ACCT1966014,PROD1023,purchase,106255.92,7.6356,13915.86,2026-06-20 09:21:00,316.72,completed
TXN92929709,ACCT2317940,PROD1001,purchase,80889.75,9.2722,8723.9,2026-06-20 09:43:00,135.63,completed
TXN19045903,ACCT7175836,PROD1023,purchase,67129.27,8.9021,7540.84,2026-06-20 11:39:00,180.3,completed
TXN98811606,ACCT3318240,PROD1036,redemption,58702.31,1.2939,45368.51,2026-06-21 14:41:00,149.0,completed
TXN29376649,ACCT4142277,PROD1023,transfer_in,477241.73,5.9625,80040.54,2026-06-21 14:31:00,662.01,completed
TXN37256441,ACCT9354875,PROD1045,purchase,60041.71,1.9553,30707.16,2026-06-21 11:51:00,156.38,completed
TXN41632729,ACCT6390244,PROD1008,purchase,137764.29,2.8899,47670.95,2026-06-21 14:20:00,377.67,completed
TXN44522649,ACCT1666215,PROD1048,transfer_in,256953.88,8.2033,31323.23,2026-06-21 13:45:00,610.08,completed
TXN83572176,ACCT5104179,PROD1001,transfer_in,317291.44,4.211,75348.24,2026-06-21 15:01:00,787.92,completed
TXN36327124,ACCT7038290,PROD1042,purchase,144184.17,6.043,23859.7,2026-06-21 13:09:00,405.01,completed
TXN59375095,ACCT1635642,PROD1000,purchase,16572.87,5.85,2832.97,2026-06-21 09:13:00,34.13,completed
TXN84619937,ACCT3333030,PROD1000,purchase,137523.82,4.3393,31692.63,2026-06-21 13:26:00,306.35,completed
TXN49475286,ACCT7829708,PROD1049,purchase,105461.93,9.8387,10719.09,2026-06-21 14:32:00,120.28,completed
TXN42854976,ACCT4655708,PROD1023,purchase,173882.72,1.4223,122254.6,2026-06-21 13:41:00,409.96,completed
TXN57682796,ACCT8306448,PROD1000,purchase,145153.7,8.9731,16176.54,2026-06-21 09:04:00,298.71,completed
TXN20674208,ACCT2143759,PROD1046,purchase,140783.93,6.4676,21767.57,2026-06-21 10:15:00,285.86,completed
TXN48506178,ACCT1572919,PROD1020,purchase,31285.25,8.9111,3510.82,2026-06-21 15:10:00,55.46,completed
TXN67339085,ACCT2470766,PROD1004,transfer_out,430223.25,4.6108,93307.72,2026-06-21 10:41:00,546.04,completed
TXN50107180,ACCT3309026,PROD1009,purchase,45885.37,5.7598,7966.49,2026-06-21 15:51:00,65.01,completed
TXN92780442,ACCT3773910,PROD1030,transfer_in,201127.17,8.7824,22901.16,2026-06-21 13:03:00,211.81,completed
TXN53315452,ACCT1701978,PROD1012,transfer_out,132963.45,3.0495,43601.72,2026-06-21 09:08:00,381.55,completed
TXN50146129,ACCT8762446,PROD1012,transfer_out,425653.49,5.5757,76340.82,2026-06-21 11:36:00,675.5,completed
TXN41887688,ACCT1135705,PROD1013,purchase,56182.9,9.1687,6127.68,2026-06-21 11:53:00,106.92,completed
TXN28925649,ACCT6685456,PROD1036,transfer_in,463213.83,2.9274,158233.87,2026-06-22 09:14:00,767.99,completed
TXN34519632,ACCT9570660,PROD1027,redemption,61869.94,5.2224,11847.03,2026-06-22 12:56:00,138.48,completed
TXN44152055,ACCT3533030,PROD1008,purchase,190984.3,1.199,159286.32,2026-06-22 13:31:00,319.51,pending
TXN59506406,ACCT4688731,PROD1032,purchase,165663.64,1.6865,98229.26,2026-06-22 09:40:00,189.34,completed
TXN29228520,ACCT2478309,PROD1029,transfer_out,23338.3,6.2287,3746.9,2026-06-22 12:37:00,65.04,completed
TXN18129901,ACCT7573638,PROD1000,transfer_out,140643.95,2.2221,63293.26,2026-06-22 12:49:00,218.48,completed
TXN85351856,ACCT4211787,PROD1013,transfer_in,468740.71,5.3866,87019.77,2026-06-22 11:37:00,1245.23,completed
TXN14905696,ACCT1572245,PROD1036,transfer_out,28615.28,7.3561,3890.01,2026-06-22 14:21:00,34.17,completed
TXN75989134,ACCT1635642,PROD1048,redemption,15902.14,4.2547,3737.55,2026-06-22 11:54:00,45.94,completed
TXN50805639,ACCT2667871,PROD1009,purchase,21156.21,6.5248,3242.43,2026-06-22 12:27:00,50.39,completed
TXN21363057,ACCT4853407,PROD1038,purchase,170947.38,9.1718,18638.37,2026-06-22 15:18:00,297.7,completed
TXN28199639,ACCT9628353,PROD1001,purchase,10710.44,8.3936,1276.02,2026-06-22 09:24:00,30.06,completed
TXN19322579,ACCT5142305,PROD1045,redemption,73282.89,1.5327,47812.94,2026-06-22 09:57:00,195.74,pending
TXN57691653,ACCT8905503,PROD1038,dividend,7327.88,3.4354,2133.05,2026-06-22 15:48:00,19.49,completed
TXN10381994,ACCT3689102,PROD1037,purchase,21745.75,7.3764,2948.02,2026-06-22 10:49:00,33.73,completed
TXN99884406,ACCT4459827,PROD1006,purchase,96364.98,2.7044,35632.67,2026-06-22 09:01:00,253.69,completed
TXN94270268,ACCT5097361,PROD1030,purchase,169781.21,4.303,39456.47,2026-06-22 15:17:00,480.81,completed
TXN90037700,ACCT8481524,PROD1048,purchase,188518.81,6.0012,31413.52,2026-06-22 10:34:00,465.89,completed
TXN13744261,ACCT4597240,PROD1015,purchase,7821.75,6.149,1272.04,2026-06-22 10:21:00,12.07,completed
TXN75323578,ACCT6570426,PROD1022,purchase,36325.55,5.8445,6215.34,2026-06-22 10:48:00,49.15,completed
TXN98264841,ACCT5481585,PROD1032,redemption,68004.27,2.6948,25235.37,2026-06-22 12:49:00,203.13,completed
TXN53621146,ACCT8331552,PROD1037,dividend,9066.37,4.7075,1925.94,2026-06-22 10:44:00,18.29,completed
TXN55668356,ACCT3451187,PROD1013,redemption,52106.44,4.7446,10982.26,2026-06-22 10:29:00,145.45,completed
TXN82443452,ACCT3535560,PROD1049,transfer_out,39138.05,6.203,6309.54,2026-06-22 09:13:00,100.28,completed
TXN81568635,ACCT3417748,PROD1029,redemption,92453.85,3.6266,25493.26,2026-06-22 10:29:00,273.97,completed
TXN57703590,ACCT8480355,PROD1022,redemption,91801.63,2.1825,42062.6,2026-06-22 10:27:00,195.56,completed
TXN23882920,ACCT4207156,PROD1008,purchase,198225.64,5.9141,33517.47,2026-06-22 09:43:00,520.34,completed
TXN78965750,ACCT8400814,PROD1006,transfer_out,310321.69,4.8298,64251.46,2026-06-22 12:18:00,330.28,completed
TXN52225511,ACCT1246856,PROD1023,transfer_in,170001.2,6.3728,26676.06,2026-06-22 13:55:00,381.81,completed
TXN78217890,ACCT7354264,PROD1008,transfer_in,110612.43,7.2807,15192.55,2026-06-22 10:56:00,189.25,completed
TXN61988668,ACCT2553430,PROD1015,purchase,92084.68,9.2104,9997.9,2026-06-22 15:07:00,93.13,completed
TXN37603888,ACCT5219274,PROD1016,purchase,32986.56,9.0461,3646.5,2026-06-22 10:51:00,42.86,completed
TXN61009941,ACCT5042547,PROD1041,redemption,73761.38,8.4414,8738.05,2026-06-22 15:07:00,123.15,completed
TXN85361481,ACCT5692492,PROD1029,purchase,187364.55,4.407,42515.21,2026-06-22 14:49:00,381.79,completed
TXN92798510,ACCT7334042,PROD1017,purchase,68632.43,9.3515,7339.19,2026-06-22 11:05:00,188.4,completed
TXN75505365,ACCT2714254,PROD1038,redemption,11417.01,7.7388,1475.29,2026-06-22 12:22:00,32.15,completed
TXN69909962,ACCT3914359,PROD1027,transfer_out,294956.44,8.9582,32925.86,2026-06-22 15:37:00,651.73,completed
TXN63337511,ACCT4019031,PROD1029,purchase,68304.75,4.8176,14178.17,2026-06-22 15:33:00,142.24,pending
TXN94031570,ACCT5794311,PROD1046,redemption,64317.47,8.4668,7596.43,2026-06-22 12:25:00,133.3,completed
TXN62919951,ACCT8118042,PROD1048,purchase,46696.49,8.1058,5760.87,2026-06-22 14:03:00,76.15,completed
TXN78098666,ACCT4924166,PROD1022,transfer_out,499592.09,6.014,83071.51,2026-06-23 12:08:00,984.3,completed
TXN12368134,ACCT3854149,PROD1016,redemption,12254.56,7.3416,1669.19,2026-06-23 15:16:00,17.25,completed
TXN92560226,ACCT7237191,PROD1037,purchase,95588.07,6.2771,15228.06,2026-06-23 13:06:00,163.23,completed
TXN92830142,ACCT5687527,PROD1049,purchase,60690.89,2.4306,24969.51,2026-06-23 12:18:00,100.6,completed
TXN67061461,ACCT6919352,PROD1038,transfer_out,96794.4,2.5673,37702.8,2026-06-23 11:49:00,228.49,completed
TXN89539035,ACCT5307384,PROD1000,transfer_out,114085.29,2.8359,40228.95,2026-06-23 10:02:00,213.09,completed
TXN32096468,ACCT1127455,PROD1008,purchase,90759.66,3.3623,26993.33,2026-06-23 15:31:00,143.15,completed
TXN86658012,ACCT5153632,PROD1004,purchase,172317.93,1.3501,127633.46,2026-06-23 14:58:00,340.21,completed
TXN38337260,ACCT1358705,PROD1037,purchase,136199.25,5.9673,22824.27,2026-06-23 10:25:00,211.28,completed
TXN80809590,ACCT6123112,PROD1048,purchase,138014.67,4.3581,31668.54,2026-06-23 10:19:00,336.61,completed
TXN55580956,ACCT2913151,PROD1030,transfer_in,305421.1,3.6312,84110.24,2026-06-23 10:25:00,349.13,completed
TXN71327841,ACCT6314896,PROD1009,redemption,72796.09,9.6543,7540.28,2026-06-23 10:04:00,208.88,completed
TXN17684055,ACCT9698881,PROD1012,dividend,7036.29,6.8612,1025.52,2026-06-23 11:26:00,21.05,completed
TXN76371708,ACCT9698881,PROD1008,redemption,16661.84,5.3412,3119.49,2026-06-23 15:17:00,38.28,completed
TXN99134313,ACCT3773910,PROD1015,transfer_out,177479.01,4.5704,38832.27,2026-06-23 09:18:00,470.45,completed
TXN95408277,ACCT4737946,PROD1010,redemption,83731.17,9.665,8663.34,2026-06-23 09:27:00,173.79,completed
TXN57625359,ACCT8920818,PROD1016,dividend,5003.56,9.0817,550.95,2026-06-23 11:27:00,6.77,completed
TXN57911180,ACCT4737946,PROD1008,purchase,88971.81,8.749,10169.37,2026-06-23 15:10:00,158.07,completed
TXN44273533,ACCT1103026,PROD1016,redemption,44598.37,5.0911,8760.07,2026-06-23 15:11:00,59.52,completed
TXN51473368,ACCT5481585,PROD1045,transfer_out,11147.1,7.7905,1430.86,2026-06-23 11:36:00,16.8,completed
TXN57289064,ACCT4082479,PROD1002,purchase,148983.41,6.9155,21543.4,2026-06-23 13:36:00,227.82,completed
TXN40369882,ACCT6937252,PROD1010,transfer_in,108793.5,3.9945,27235.82,2026-06-23 14:16:00,211.25,completed
TXN10115070,ACCT1545098,PROD1027,redemption,36615.17,3.938,9297.91,2026-06-23 15:40:00,36.7,completed
TXN36845278,ACCT6539624,PROD1030,purchase,121540.13,2.2529,53948.3,2026-06-23 11:03:00,142.13,completed
TXN31497133,ACCT9282878,PROD1010,transfer_out,16155.8,6.0175,2684.8,2026-06-23 15:05:00,27.58,completed
TXN12219835,ACCT3263420,PROD1023,redemption,32415.7,5.5643,5825.66,2026-06-23 11:35:00,79.65,completed
TXN78777258,ACCT5936971,PROD1049,transfer_out,193644.4,3.6525,53016.95,2026-06-23 11:11:00,539.14,completed
TXN62728214,ACCT6208156,PROD1023,transfer_in,328759.04,9.5258,34512.49,2026-06-23 12:05:00,665.49,completed
TXN77934347,ACCT6109279,PROD1020,transfer_out,20196.41,5.7784,3495.16,2026-06-23 11:00:00,43.12,completed
TXN81739382,ACCT8299790,PROD1034,purchase,35705.95,5.8065,6149.31,2026-06-23 15:37:00,35.84,completed
TXN18314780,ACCT8846398,PROD1008,transfer_in,402222.81,4.8215,83422.75,2026-06-23 14:20:00,907.84,completed
TXN47692787,ACCT1554127,PROD1045,redemption,2740.87,9.0949,301.36,2026-06-23 10:21:00,6.45,completed
TXN25931442,ACCT5292454,PROD1049,purchase,166273.11,5.1612,32215.98,2026-06-23 12:50:00,400.19,completed
TXN16771619,ACCT3287661,PROD1042,redemption,16817.27,5.3139,3164.77,2026-06-23 15:07:00,47.51,completed
TXN29450456,ACCT8311469,PROD1027,dividend,7956.81,1.5985,4977.67,2026-06-23 11:18:00,10.92,completed
TXN27165635,ACCT4076842,PROD1041,purchase,5688.4,2.6183,2172.55,2026-06-23 15:23:00,8.28,completed
TXN64130123,ACCT4599337,PROD1008,redemption,72954.35,9.2328,7901.65,2026-06-23 10:56:00,104.08,completed
TXN64492313,ACCT3880220,PROD1008,purchase,175828.98,9.0348,19461.3,2026-06-23 11:08:00,317.08,completed
TXN56106886,ACCT5013818,PROD1042,purchase,40703.0,5.8756,6927.46,2026-06-23 09:16:00,66.89,completed
TXN92776877,ACCT5725332,PROD1010,purchase,23135.3,4.7992,4820.66,2026-06-23 13:06:00,55.4,completed
